Id;ZipCode;Name;Lat;Long
1741;5126;Jászfényszaru;47,5667;19,7167
1742;5130;Jászapáti;47,5167;20,15
1743;5131;Jászapáti;47,5167;20,15
1744;5135;Jászivány;47,5333;20,25
1745;5136;Jászszentandrás;47,5833;20,1833
1746;5137;Jászkisér;47,45;20,2167
1747;5141;Jásztelek;47,4833;20
1748;5142;Alattyán;47,4333;20,05
1749;5143;Jánoshida;47,3833;20,0667
1750;5144;Jászboldogháza;47,3667;20
1751;5152;Jászboldogháza;47,3667;20
1752;5200;Törökszentmiklós;47,1833;20,4167
1753;5201;Törökszentmiklós;47,1833;20,4167
1754;5211;Tiszapüspöki;47,2167;20,3167
1755;5212;Tiszapüspöki;47,2167;20,3167
1756;5213;Tiszapüspöki;47,2167;20,3167
1757;5222;Örményes;47,2;20,5833
1758;5231;Fegyvernek;47,2667;20,5333
1759;5232;Tiszabő;47,3;20,4833
1760;5233;Tiszagyenda;47,3833;20,5167
1761;5234;Tiszaroff;47,4;20,45
1762;5235;Tiszabura;47,45;20,4667
1763;5241;Abádszalók;47,4667;20,6
1764;5243;Tiszaderzs;47,5167;20,65
1765;5244;Tiszaszőlős;47,6167;20,7667
1766;5300;Karcag;47,3167;20,9333
1767;5301;Karcag;47,3167;20,9333
1768;5302;Karcag;47,3167;20,9333
1769;5309;Berekfürdő;47,3833;20,85
1770;5310;Kisújszállás;47,2167;20,7667
1771;5311;Kisújszállás;47,2167;20,7667
1772;5321;Kunmadaras;47,4333;20,8
1773;5322;Tiszaszentimre;47,4833;20,7333
1774;5323;Tiszaszentimre;47,4833;20,7333
1775;5324;Tomajmonostora;47,4333;20,7167
1776;5331;Kenderes;47,25;20,6833
1777;5340;Kunhegyes;47,3667;20,6333
1778;5341;Kunhegyes;47,3667;20,6333
1779;5349;Kunhegyes;47,3667;20,6333
1780;5350;Tiszafüred;47,6167;20,7667
1781;5351;Tiszafüred;47,6167;20,7667
1782;5358;Tiszafüred;47,6167;20,7667
1783;5359;Tiszafüred;47,6167;20,7667
1784;5361;Tiszaigar;47,5333;20,8
1785;5362;Tiszaörs;47,5167;20,8333
1786;5363;Nagyiván;47,4833;20,9333
1787;5400;Mezőtúr;47;20,6333
1788;5401;Mezőtúr;47;20,6333
1789;5403;Mezőtúr;47;20,6333
1790;5404;Mezőtúr;47;20,6333
1791;5411;Kétpó;47,0833;20,4667
1792;5412;Kuncsorba;47,1333;20,5667
1793;5420;Túrkeve;47,1;20,75
1794;5421;Túrkeve;47,1;20,75
1795;5430;Tiszaföldvár;46,9833;20,25
1796;5431;Tiszaföldvár;46,9833;20,25
1797;5432;Tiszaföldvár;46,9833;20,25
1798;5435;Martfű;47,0167;20,2833
1799;5440;Kunszentmárton;46,8333;20,2833
1800;5441;Kunszentmárton;46,8333;20,2833
1801;5449;Kunszentmárton;46,8333;20,2833
1802;5451;Öcsöd;46,9;20,4
1803;5452;Mesterszállás;46,95;20,4333
1804;5453;Mezőhék;47;20,4
1805;5461;Mezőhék;47;20,4
1806;5462;Cibakháza;46,9667;20,2
1807;5463;Nagyrév;46,95;20,15
1808;5464;Tiszainoka;46,9;20,15
1809;5465;Cserkeszőlő;46,8667;20,1833
1810;5471;Tiszakürt;46,8833;20,1167
1811;5473;Tiszaug;46,8333;20,1542
1812;5474;Tiszasas;46,8167;20,0833
1813;5475;Csépa;46,8;20,1333
1814;5476;Szelevény;46,8333;20,2833
1815;5500;Gyomaendrőd;46,9333;20,8333
1816;5501;Gyomaendrőd;46,9333;20,8333
1817;5502;Gyomaendrőd;46,9333;20,8333
1818;5510;Dévaványa;47,0333;20,9667
1819;5515;Ecsegfalva;47,15;20,9167
1820;5516;Körösladány;46,9667;21,0833
1821;5520;Szeghalom;47,0333;21,1667
1822;5521;Szeghalom;47,0333;21,1667
1823;5525;Füzesgyarmat;47,1;21,2167
1824;5526;Kertészsziget;47,15;21,0667
1825;5527;Bucsa;47,2;21
1826;5530;Vésztő;46,9167;21,2667
1827;5534;Okány;46,9;21,35
1828;5536;Körösújfalu;46,9667;21,4
1829;5537;Zsadány;46,9167;21,5
1830;5538;Biharugra;46,9667;21,6
1831;5539;Körösnagyharsány;47;21,65
1832;5540;Szarvas;46,8667;20,55
1833;5541;Szarvas;46,8667;20,55
1834;5551;Csabacsűd;46,8333;20,65
1835;5552;Kardos;46,8167;20,7708
1836;5553;Kondoros;46,7667;20,8
1837;5555;Hunya;46,8167;20,85
1838;5556;Örménykút;46,85;20,7833
1839;5561;Békésszentandrás;46,8667;20,4833
1840;5600;Békéscsaba;46,6833;21,1
1841;5601;Békéscsaba;46,6833;21,1
1842;5602;Békéscsaba;46,6833;21,1
1843;5603;Békéscsaba;46,6833;21,1
1844;5604;Békéscsaba;46,6833;21,1
1845;5605;Békéscsaba;46,6833;21,1
1846;5609;Csabaszabadi;46,6833;21,0833
1847;5621;Csárdaszállás;46,8667;20,9333
1848;5622;Köröstarcsa;46,8833;21,0333
1849;5623;Köröstarcsa;46,8833;21,0333
1850;5624;Doboz;46,7333;21,25
1851;5630;Békés;46,7667;21,1333
1852;5631;Békés;46,7667;21,1333
1853;5641;Tarhos;46,8167;21,2167
1854;5643;Bélmegyer;46,8667;21,1833
1855;5650;Mezőberény;46,8167;21,0333
1856;5661;Újkígyós;46,5833;21,0333
1857;5662;Csanádapáca;46,55;20,8833
1858;5663;Medgyesbodzás;46,5167;20,9667
1859;5664;Medgyesbodzás;46,5167;20,9667
1860;5665;Pusztaottlaka;46,55;20,9833
1861;5666;Medgyesegyháza;46,5;21,0333
1862;5667;Magyarbánhegyes;46,45;20,9667
1863;5668;Nagybánhegyes;46,4667;20,9
1864;5671;Nagybánhegyes;46,4667;20,9
1865;5672;Murony;46,7667;21,05
1866;5673;Kamut;46,7667;20,9833
1867;5674;Kétsoprony;46,7167;20,8667
1868;5675;Telekgerendás;46,65;20,9667
1869;5700;Gyula;46,6474;21,2773
1870;5701;Gyula;46,65;21,2833
1871;5702;Gyula;46,65;21,2833
1872;5703;Gyula;46,65;21,2833
1873;5711;Gyula;46,65;21,2833
1874;5712;Szabadkígyós;46,6167;21,1
1875;5720;Sarkad;46,75;21,3833
1876;5721;Sarkad;46,75;21,3833
1877;5722;Sarkad;46,75;21,3833
1878;5725;Kötegyán;46,7333;21,4833
1879;5726;Méhkerék;46,7833;21,45
1880;5727;Újszalonta;46,8;21,5
1881;5731;Sarkadkeresztúr;46,8;21,3833
1882;5732;Mezőgyán;46,8667;21,5333
1883;5734;Geszt;46,8833;21,5833
1884;5741;Kétegyháza;46,5333;21,1833
1885;5742;Elek;46,5333;21,25
1886;5743;Lőkösháza;46,4333;21,2333
1887;5744;Kevermes;46,4167;21,1833
1888;5745;Dombiratos;46,4167;21,1167
1889;5746;Kunágota;46,4333;21,05
1890;5747;Almáskamarás;46,4667;21,1
1891;5751;Nagykamarás;46,4667;21,1167
1892;5752;Nagykamarás;46,4667;21,1167
1893;5800;Mezőkovácsháza;46,4;20,9167
1894;5801;Mezőkovácsháza;46,4;20,9167
1895;5802;Mezőkovácsháza;46,4;20,9167
1896;5811;Végegyháza;46,3833;20,8667
1897;5820;Mezőhegyes;46,3167;20,8167
1898;5830;Battonya;46,2833;21,0167
1899;5836;Dombegyház;46,3333;21,1333
1900;5837;Kisdombegyház;46,3667;21,1
1901;5838;Magyardombegyház;46,3833;21,0667
1902;5900;Orosháza;46,5667;20,6667
1903;5901;Orosháza;46,5667;20,6667
1904;5902;Orosháza;46,5667;20,6667
1905;5903;Orosháza;46,5667;20,6667
1906;5904;Orosháza;46,5667;20,6667
1907;5905;Orosháza;46,5667;20,6667
1908;5919;Pusztaföldvár;46,5333;20,8
1909;5920;Csorvás;46,6333;20,8333
1910;5925;Gerendás;46,6;20,8667
1911;5931;Nagyszénás;46,6833;20,6667
1912;5932;Gádoros;46,6667;20,6
1913;5940;Tótkomlós;46,4167;20,7333
1914;5945;Kardoskút;46,4833;20,6667
1915;5946;Békéssámson;46,4167;20,6333
1916;5948;Kaszaper;46,4667;20,8333
1917;6000;Kecskemét;46,9;19,7833
1918;6001;Kecskemét;46,9;19,7833
1919;6002;Kecskemét;46,9;19,7833
1920;6003;Kecskemét;46,9;19,7833
1921;6004;Kecskemét;46,9;19,7833
1922;6005;Kecskemét;46,9;19,7833
1923;6006;Kecskemét;46,9;19,7833
1924;6007;Kecskemét;46,9;19,7833
1925;6008;Kecskemét;46,9;19,7833
1926;6010;Kecskemét;46,9;19,7833
1927;6031;Szentkirály;46,9167;19,9333
1928;6032;Nyárlőrinc;46,8622;19,8733
1929;6033;Városföld;46,8167;19,7667
1930;6034;Helvécia;46,8333;19,6167
1931;6035;Ballószög;46,8667;19,5833
1932;6041;Kerekegyháza;46,9372;19,4781
1933;6042;Fülöpháza;46,8833;19,4167
1934;6043;Kunbaracs;46,9833;19,4167
1935;6044;Kunbaracs;46,9833;19,4167
1936;6045;Ladánybene;47,0333;19,45
1937;6050;Lajosmizse;47,0167;19,55
1938;6055;Felsőlajos;47,0667;19,5167
1939;6060;Tiszakécske;46,9333;20,1
1940;6061;Tiszakécske;46,9333;20,1
1941;6062;Tiszakécske;46,9333;20,1
1942;6063;Tiszakécske;46,9333;20,1
1943;6064;Tiszaug;46,8515;20,0553
1944;6065;Lakitelek;46,8761;19,9889
1945;6066;Tiszaalpár;46,8217;19,9842
1946;6067;Tiszaalpár;46,8217;19,9842
1947;6070;Izsák;46,8014;19,3547
1948;6075;Páhi;46,7167;19,4
1949;6076;Ágasegyháza;46,8333;19,45
1950;6077;Orgovány;46,7486;19,4736
1951;6078;Jakabszállás;46,7603;19,6072
1952;6080;Szabadszállás;46,8728;19,2242
1953;6085;Fülöpszállás;46,8178;19,2386
1954;6086;Szalkszentmárton;46,9742;19,02
1955;6087;Dunavecse;46,9167;18,9833
1956;6088;Apostag;46,8833;18,95
1957;6090;Kunszentmiklós;47,0333;19,1333
1958;6093;Kunszentmiklós;47,0333;19,1333
1959;6096;Kunpeszér;47,0667;19,2833
1960;6097;Kunadacs;46,95;19,3167
1961;6098;Tass;47,0167;19,0333
1962;6100;Kiskunfélegyháza;46,7136;19,8522
1963;6101;Kiskunfélegyháza;46,7136;19,8522
1964;6102;Kiskunfélegyháza;46,7136;19,8522
1965;6111;Gátér;46,6833;19,9667
1966;6112;Pálmonostora;46,6278;19,9422
1967;6113;Petőfiszállás;46,6167;19,8333
1968;6114;Bugac;46,6889;19,6794
1969;6114;Bugacpusztaháza;46,6889;19,6794
1970;6115;Kunszállás;46,7667;19,75
1971;6116;Fülöpjakab;46,6767;19,8343
1972;6120;Kiskunmajsa;46,4903;19,74
1973;6131;Szank;46,5544;19,6722
1974;6132;Móricgát;46,4915;19,7487
1975;6133;Jászszentlászló;46,5681;19,7611
1976;6134;Kömpöc;46,4667;19,8667
1977;6135;Csólyospálos;46,4183;19,8436
1978;6136;Harkakötöny;46,45;19,6
1979;6200;Kiskőrös;46,6206;19,2886
1980;6201;Kiskőrös;46,6206;19,2886
1981;6211;Kaskantyú;46,6667;19,4
1982;6221;Akasztó;46,6917;19,2081
1983;6222;Csengőd;46,7167;19,2667
1984;6223;Soltszentimre;46,7697;19,2831
1985;6224;Tabdi;46,6833;19,3
1986;6230;Soltvadkert;46,5781;19,3958
1987;6235;Bócsa;46,6;19,5
1988;6236;Tázlár;46,5486;19,5203
1989;6237;Kecel;46,5253;19,2519
1990;6238;Imrehegy;46,4833;19,3167
1991;6239;Császártöltés;46,4219;19,1836
1992;6300;Kalocsa;46,5339;18,9861
1993;6301;Kalocsa;46,5264;18,9858
1994;6311;Öregcsertő;46,5139;19,1117
1995;6320;Solt;46,7997;19,0161
1996;6321;Újsolt;46,8667;19,1167
1997;6323;Dunaegyháza;46,8333;18,95
1998;6325;Dunatetétlen;46,75;19,1167
1999;6326;Harta;46,6936;19,0314
2000;6327;Harta;46,6936;19,0314
2001;6328;Dunapataj;46,64;19,0022
2002;6331;Foktő;46,5167;18,9167
2003;6332;Uszód;46,5667;18,9167
2004;6333;Dunaszentbenedek;46,6;18,9
2005;6334;Géderlak;46,6167;18,9167
2006;6335;Ordas;46,6333;18,95
2007;6336;Szakmár;46,5522;19,0742
2008;6337;Újtelek;46,59;19,0586
2009;6341;Homokmégy;46,4869;19,0744
2010;6342;Drágszél;46,4667;19,05
2011;6343;Miske;46,4417;19,0322
2012;6344;Hajós;46,3986;19,1206
2013;6345;Nemesnádudvar;46,3356;19,0531
2014;6346;Sükösd;46,2833;19
2015;6347;Érsekcsanád;46,25;18,9833
2016;6348;Érsekhalma;46,35;19,1167
2017;6351;Bátya;46,4833;18,95
2018;6352;Fajsz;46,4167;18,9167
2019;6353;Dusnok;46,3833;18,9667
2020;6400;Kiskunhalas;46,4314;19,4875
2021;6401;Kiskunhalas;46,4314;19,4875
2022;6402;Kiskunhalas;46,4314;19,4875
2023;6411;Zsana;46,4167;19,6833
2024;6412;Balotaszállás;46,35;19,5333
2025;6413;Kunfehértó;46,35;19,4167
2026;6414;Pirtó;46,5167;19,4333
2027;6421;Kisszállás;46,2783;19,4961
2028;6422;Tompa;46,2178;19,5422
2029;6423;Kelebia;46,1939;19,6119
2030;6424;Csikéria;46,1222;19,4789
2031;6425;Bácsszőlős;46,15;19,45
2032;6430;Bácsalmás;46,1253;19,3361
2033;6435;Kunbaja;46,0836;19,4278
2034;6440;Jánoshalma;46,2986;19,3258
2035;6444;Kéleshalom;46,3667;19,25
2036;6445;Borota;46,2631;19,2253
2037;6446;Rém;46,2431;19,1461
2038;6447;Felsőszentiván;46,195;19,1903
2039;6448;Csávoly;46,1892;19,1467
2040;6449;Mélykút;46,2111;19,3869
2041;6451;Tataháza;46,1742;19,3061
2042;6452;Mátételke;46,1667;19,2833
2043;6453;Bácsbokod;46,1219;19,1589
2044;6454;Bácsborsód;46,0964;19,1581
2045;6455;Katymár;46,0322;19,2108
2046;6456;Madaras;46,055;19,2667
2047;6500;Baja;46,1833;18,9667
2048;6501;Baja;46,1833;18,9667
2049;6502;Baja;46,1833;18,9667
2050;6503;Baja;46,1833;18,9667
2051;6511;Bácsszentgyörgy;45,9722;19,0389
2052;6512;Szeremle;46,15;18,8833
2053;6513;Dunafalva;46,0611;18,9611
2054;6521;Vaskút;46,1167;18,9833
2055;6522;Gara;46,0319;19,0428
2056;6523;Csátalja;46,0333;18,95
2057;6524;Dávod;45,995;18,9172
2058;6525;Hercegszántó;45,95;18,9392
2059;6527;Nagybaracska;46,05;18,9
2060;6528;Bátmonostor;46,1;18,9333
2061;6600;Szentes;46,65;20,2667
2062;6601;Szentes;46,65;20,2667
2063;6602;Szentes;46,65;20,2667
2064;6603;Szentes;46,65;20,2667
2065;6612;Nagytőke;46,7;20,2833
2066;6621;Derekegyház;46,5833;20,3667
2067;6622;Nagymágocs;46,5833;20,5
2068;6623;Árpádhalom;46,6167;20,55
2069;6624;Eperjes;46,6833;20,5667
2070;6625;Fábiánsebestyén;46,6833;20,4667
2071;6630;Mindszent;46,5333;20,2
2072;6635;Szegvár;46,5833;20,2333
2073;6636;Mártély;46,4833;20,2167
2074;6640;Csongrád;46,7;20,15
2075;6641;Csongrád;46,7;20,15
2076;6642;Csongrád;46,7;20,15
2077;6645;Felgyő;46,65;20,1
2078;6646;Tömörkény;46,6167;20,0333
2079;6647;Csanytelek;46,6;20,1167
2080;6648;Csanytelek;46,6;20,1167
2081;6700;Szeged;46,318;20,027
2082;6701;Szeged;46,318;20,027
2083;6702;Szeged;46,318;20,027
2084;6703;Szeged;46,318;20,027
2085;6704;Szeged;46,318;20,027
2086;6705;Szeged;46,318;20,027
2087;6706;Szeged;46,318;20,027
2088;6707;Szeged;46,318;20,027
2089;6708;Szeged;46,318;20,027
2090;6709;Szeged;46,318;20,027
2091;6710;Szeged;46,318;20,027
2092;6712;Szeged;46,318;20,027
2093;6713;Szeged;46,318;20,027
2094;6717;Szeged;46,318;20,027
2095;6718;Szeged;46,318;20,027
2096;6719;Szeged;46,318;20,027
2097;6720;Szeged;46,318;20,027
2098;6721;Szeged;46,318;20,027
2099;6722;Szeged;46,318;20,027
2100;6723;Szeged;46,318;20,027
2101;6724;Szeged;46,318;20,027
2102;6725;Szeged;46,318;20,027
2103;6726;Szeged;46,318;20,027
2104;6727;Szeged;46,318;20,027
2105;6728;Szeged;46,318;20,027
2106;6729;Szeged;46,318;20,027
2107;6740;Szeged;46,318;20,027
2108;6741;Szeged;46,318;20,027
2109;6742;Szeged;46,318;20,027
2110;6743;Szeged;46,318;20,027
2111;6744;Szeged;46,318;20,027
2112;6745;Szeged;46,318;20,027
2113;6746;Szeged;46,318;20,027
2114;6747;Szeged;46,318;20,027
2115;6748;Szeged;46,318;20,027
2116;6750;Algyő;46,17;20,17
2117;6750;Szeged;46,17;20,17
2118;6753;Algyő;46,17;20,17
2119;6753;Szeged;46,17;20,17
2120;6754;Újszentiván;46,1833;20,1833
2121;6755;Kübekháza;46,15;20,2833
2122;6756;Tiszasziget;46,1667;20,1667
2123;6757;Tiszasziget;46,1667;20,1667
2124;6757;Szeged;46,1667;20,1667
2125;6758;Röszke;46,1833;20,05
2126;6760;Kistelek;46,4725;19,9797
2127;6762;Sándorfalva;46,3667;20,1
2128;6763;Szatymaz;46,35;20,05
2129;6764;Balástya;46,4167;20,0167
2130;6765;Csengele;46,5333;19,8667
2131;6766;Dóc;46,4333;20,1333
2132;6767;Ópusztaszer;46,4833;20,0833
2133;6768;Baks;46,55;20,1
2134;6769;Pusztaszer;46,55;19,9833
2135;6771;Pusztaszer;46,55;19,9833
2136;6771;Szeged;46,55;19,9833
2137;6772;Deszk;46,2167;20,25
2138;6773;Klárafalva;46,2167;20,3333
2139;6774;Ferencszállás;46,2167;20,35
2140;6775;Kiszombor;46,1833;20,4333
2141;6781;Domaszék;46,2492;20,0111
2142;6782;Mórahalom;46,2194;19,8911
2143;6783;Ásotthalom;46,2006;19,7906
2144;6784;Öttömös;46,2833;19,6833
2145;6785;Pusztamérges;46,3333;19,6833
2146;6786;Ruzsa;46,2897;19,7544
2147;6787;Zákányszék;46,2667;19,9167
2148;6791;Szeged;46,2667;19,9167
2149;6791;Zákányszék;46,2667;19,9167
2150;6792;Zsombó;46,3333;19,9833
2151;6793;Forráskút;46,3667;19,9167
2152;6794;Üllés;46,3381;19,8519
2153;6795;Bordány;46,3217;19,925
2154;6800;Hódmezővásárhely;46,4167;20,3333
2155;6801;Hódmezővásárhely;46,4167;20,3333
2156;6802;Hódmezővásárhely;46,4167;20,3333
2157;6803;Hódmezővásárhely;46,4167;20,3333
2158;6804;Hódmezővásárhely;46,4167;20,3333
2159;6806;Hódmezővásárhely;46,4167;20,3333
2160;6808;Hódmezővásárhely;46,4167;20,3333
2161;6811;Hódmezővásárhely;46,4167;20,3333
2162;6821;Székkutas;46,5;20,5333
2163;6900;Makó;46,2167;20,4833
2164;6901;Makó;46,2167;20,4833
2165;6902;Makó;46,2167;20,4833
2166;6903;Makó;46,2167;20,4833
2167;6911;Királyhegyes;46,2667;20,6167
2168;6912;Kövegy;46,2167;20,6833
2169;6913;Csanádpalota;46,25;20,7333
2170;6914;Pitvaros;46,2972;20,7028
2171;6915;Csanádalberti;46,3333;20,7167
2172;6916;Ambrózfalva;46,35;20,7333
2173;6917;Nagyér;46,3667;20,7333
2174;6921;Maroslele;46,2667;20,35
2175;6922;Földeák;46,3167;20,5
2176;6923;Óföldeák;46,3;20,45
2177;6931;Apátfalva;46,1667;20,5833
2178;6932;Magyarcsanád;46,1667;20,6167
2179;6933;Nagylak;46,1667;20,7167
2180;7000;Sárbogárd;46,8833;18,6333
2181;7001;Sárbogárd;46,8833;18,6333
2182;7002;Sárbogárd;46,8833;18,6333
2183;7003;Sárbogárd;46,8833;18,6333
2184;7011;Alap;46,8;18,7
2185;7012;Alsószentiván;46,7833;18,7333
2186;7013;Cece;46,7667;18,65
2187;7014;Sáregres;46,7833;18,6
2188;7015;Igar;46,7833;18,5167
2189;7016;Igar;46,7833;18,5167
2190;7017;Mezőszilas;46,8167;18,4833
2191;7018;Mezőszilas;46,8167;18,4833
2192;7019;Mezőszilas;46,8167;18,4833
2193;7020;Dunaföldvár;46,8;18,9333
2194;7021;Dunaföldvár;46,8;18,9333
2195;7025;Bölcske;46,7333;18,9667
2196;7026;Madocsa;46,6833;18,9667
2197;7027;Madocsa;46,6833;18,9667
2198;7030;Paks;46,6333;18,8667
2199;7031;Paks;46,6333;18,8667
2200;7032;Paks;46,6333;18,8667
2201;7038;Pusztahencse;46,6;18,7167
2202;7039;Németkér;46,7167;18,7667
2203;7041;Vajta;46,7167;18,6667
2204;7042;Pálfa;46,7167;18,6333
2205;7043;Bikács;46,6833;18,6667
2206;7044;Nagydorog;46,6333;18,6667
2207;7045;Györköny;46,6333;18,7
2208;7047;Sárszentlőrinc;46,6333;18,6167
2209;7051;Kajdacs;46,5667;18,6333
2210;7052;Kölesd;46,5167;18,5833
2211;7054;Tengelic;46,5333;18,7167
2212;7056;Szedres;46,4833;18,6833
2213;7057;Medina;46,4667;18,65
2214;7061;Belecska;46,65;18,4167
2215;7062;Keszőhidegkút;46,6167;18,4333
2216;7063;Szárazd;46,5667;18,4333
2217;7064;Gyönk;46,55;18,4833
2218;7065;Miszla;46,6333;18,4833
2219;7066;Udvari;46,6;18,5167
2220;7067;Varsád;46,5333;18,5167
2221;7068;Kistormás;46,5;18,5667
2222;7071;Szakadát;46,5333;18,4833
2223;7072;Diósberény;46,5333;18,45
2224;7081;Simontornya;46,75;18,55
2225;7082;Kisszékely;46,6833;18,55
2226;7083;Tolnanémedi;46,7167;18,4833
2227;7084;Pincehely;46,6833;18,45
2228;7085;Nagyszékely;46,65;18,5333
2229;7086;Ozora;46,75;18,4
2230;7087;Fürged;46,7167;18,3
2231;7090;Tamási;46,6333;18,2833
2232;7091;Tamási;46,6333;18,2833
2233;7092;Nagykónyi;46,5833;18,2
2234;7093;Értény;46,6167;18,1333
2235;7094;Koppányszántó;46,6;18,1167
2236;7095;Iregszemcse;46,7;18,1833
2237;7095;Újireg;46,65;18,1833
2238;7097;Nagyszokoly;46,7167;18,2167
2239;7098;Magyarkeszi;46,75;18,2333
2240;7099;Felsőnyék;46,7833;18,3
2241;7100;Szekszárd;46,35;18,7167
2242;7101;Szekszárd;46,35;18,7167
2243;7102;Szekszárd;46,35;18,7167
2244;7103;Szekszárd;46,35;18,7167
2245;7121;Szálka;46,2833;18,6333
2246;7122;Kakasd;46,35;18,6
2247;7130;Tolna;46,4333;18,7833
2248;7131;Tolna;46,4333;18,7833
2249;7132;Bogyiszló;46,3833;18,8333
2250;7133;Fadd;46,4667;18,8333
2251;7134;Gerjen;46,5;18,9
2252;7135;Dunaszentgyörgy;46,5333;18,8333
2253;7136;Fácánkert;46,45;18,7333
2254;7140;Bátaszék;46,1833;18,7333
2255;7142;Pörböly;46,2;18,8167
2256;7143;Őcsény;46,3167;18,7667
2257;7144;Decs;46,2833;18,7667
2258;7145;Sárpilis;46,25;18,75
2259;7146;Várdomb;46,25;18,7
2260;7147;Alsónána;46,25;18,6667
2261;7148;Alsónyék;46,2;18,7333
2262;7149;Báta;46,1333;18,7833
2263;7150;Bonyhád;46,3;18,5333
2264;7151;Bonyhád;46,3;18,5333
2265;7153;Bonyhád;46,3;18,5333
2266;7158;Bonyhádvarasd;46,3667;18,4833
2267;7159;Kisdorog;46,3833;18,5
2268;7161;Cikó;46,25;18,5667
2269;7162;Grábóc;46,2833;18,6167
2270;7163;Mőcsény;46,2667;18,6
2271;7164;Bátaapáti;46,2167;18,6
2272;7165;Mórágy;46,2167;18,65
2273;7171;Sióagárd;46,4;18,65
2274;7172;Harc;46,4;18,6333
2275;7173;Zomba;46,4;18,5667
2276;7174;Kéty;46,4333;18,5333
2277;7175;Felsőnána;46,4667;18,5333
2278;7176;Murga;46,4667;18,4833
2279;7181;Tevel;46,4167;18,45
2280;7182;Závod;46,4;18,4167
2281;7183;Kisvejke;46,3833;18,4167
2282;7184;Lengyel;46,3786;18,4357
2283;7184;Szárász;46,3786;18,4357
2284;7185;Mucsfa;46,35;18,4167
2285;7186;Aparhant;46,3333;18,45
2286;7186;Nagyvejke;46,3833;18,45
2287;7187;Nagyvejke;46,3833;18,45
2288;7188;Szárász;46,34;18,4046
2289;7191;Hőgyész;46,4833;18,4167
2290;7192;Szakály;46,5333;18,3833
2291;7193;Regöly;46,5833;18,4167
2292;7194;Kalaznó;46,5;18,4833
2293;7195;Mucsi;46,4333;18,4
2294;7200;Dombóvár;46,3833;18,1167
2295;7201;Dombóvár;46,3833;18,1167
2296;7202;Dombóvár;46,3833;18,1167
2297;7203;Dombóvár;46,3833;18,1167
2298;7211;Dalmand;46,5;18,1833
2299;7212;Kocsola;46,5333;18,1833
2300;7213;Szakcs;46,5133;18,11
2301;7214;Várong;46,5333;18,05
2302;7214;Lápafő;46,5167;18,0667
2303;7215;Nak;46,4833;18,0667
2304;7224;Dúzs;46,4833;18,3833
2305;7225;Csibrák;46,4667;18,35
2306;7226;Kurd;46,45;18,3167
2307;7227;Gyulaj;46,5;18,3
2308;7228;Döbrököz;46,4167;18,25
2309;7251;Kapospula;46,3524;18,0143
2310;7252;Attala;46,3524;18,0143
2311;7253;Csoma;46,3667;18,05
2312;7253;Szabadi;46,3667;18,0333
2313;7255;Nagyberki;46,3667;18,0167
2314;7256;Kercseliget;46,3333;18,0667
2315;7257;Mosdós;46,35;18
2316;7258;Kaposkeresztúr;46,3333;17,9667
2317;7258;Baté;46,35;17,9667
2318;7261;Kaposhomok;46,3667;17,9167
2319;7261;Taszár;46,3667;17,9167
2320;7271;Fonó;46,4;17,95
2321;7272;Gölle;46,4333;18,0167
2322;7273;Büssü;46,4667;17,9667
2323;7274;Kazsok;46,4833;17,9667
2324;7275;Igal;46,5333;17,95
2325;7276;Somogyszil;46,5167;18
2326;7276;Gadács;46,5333;18,0167
2327;7279;Kisgyalán;46,4167;17,9833
2328;7281;Bonnya;46,5833;17,9
2329;7282;Kisbárapáti;46,6;17,8667
2330;7282;Fiad;46,6333;17,85
2331;7283;Somogyacsa;46,5833;17,95
2332;7284;Somogydöröcske;46,5833;18
2333;7285;Kára;46,6167;18,0167
2334;7285;Szorosad;46,6;18,0333
2335;7285;Törökkoppány;46,6;18,05
2336;7286;Miklósi;46,65;18
2337;7300;Mecsekpölöske;46,2167;18,2167
2338;7300;Komló;46,2;18,2667
2339;7301;Mecsekpölöske;46,2167;18,2167
2340;7302;Mecsekpölöske;46,2167;18,2167
2341;7303;Mecsekpölöske;46,2167;18,2167
2342;7304;Mánfa;46,1667;18,25
2343;7305;Mánfa;46,1667;18,25
2344;7306;Mánfa;46,1667;18,25
2345;7309;Mánfa;46,1667;18,25
2346;7331;Liget;46,2333;18,2
2347;7332;Magyaregregy;46,25;18,3167
2348;7333;Kárász;46,2667;18,3167
2349;7333;Vékény;46,2667;18,35
2350;7334;Köblény;46,3;18,3
2351;7334;Szalatnak;46,2833;18,2833
2352;7341;Csikóstőttős;46,3333;18,1667
2353;7342;Mágocs;46,35;18,2333
2354;7343;Nagyhajmás;46,3278;18,2944
2355;7344;Mekényes;46,3833;18,3333
2356;7345;Alsómocsolád;46,3167;18,25
2357;7346;Bikal;46,3333;18,2833
2358;7347;Egyházaskozár;46,3333;18,3167
2359;7348;Tófű;46,3167;18,3667
2360;7348;Hegyhátmaróc;46,3167;18,3333
2361;7349;Szászvár;46,2667;18,3667
2362;7351;Máza;46,2667;18,4
2363;7352;Györe;46,3;18,4
2364;7353;Izmény;46,3167;18,4167
2365;7354;Váralja;46,2667;18,4333
2366;7355;Nagymányok;46,2833;18,4667
2367;7356;Kismányok;46,2667;18,4833
2368;7357;Jágónak;46,3167;18,0833
2369;7361;Kaposszekcső;46,3333;18,1333
